Date,AAPL,GOOG,MSFT,AMZN,FB
2017-06-06,148.79177856445312,976.5700073242188,69.52581024169922,1003.0,152.80999755859375
2017-06-07,149.67807006835938,980.9400024414062,69.40119171142578,1010.0700073242188,153.1199951171875
2017-06-08,149.31199645996094,983.4099731445312,68.9793472290039,1010.27001953125,154.7100067138672
2017-06-09,143.5221405029297,949.8300170898438,67.41664123535156,978.3099975585938,149.60000610351562
2017-06-12,140.09259033203125,942.9000244140625,66.89895629882812,964.9099731445312,148.44000244140625
2017-06-13,141.21974182128906,953.4000244140625,67.73301696777344,980.7899780273438,150.67999267578125
2017-06-14,139.84213256835938,950.760009765625,67.36870574951172,976.469970703125,150.25
2017-06-15,139.0039520263672,942.3099975585938,67.01399230957031,964.1699829101562,149.8000030517578
2017-06-16,137.0579833984375,939.780029296875,67.10986328125,987.7100219726562,150.63999938964844
2017-06-19,140.9788818359375,957.3699951171875,67.9439468383789,995.1699829101562,152.8699951171875
2017-06-20,139.69760131835938,950.6300048828125,67.02357482910156,992.5900268554688,152.25
2017-06-21,140.52609252929688,959.4500122070312,67.36870574951172,1002.22998046875,153.91000366210938
2017-06-22,140.294921875,957.0900268554688,67.359130859375,1001.2999877929688,153.39999389648438
2017-06-23,140.92108154296875,965.5900268554688,68.26988983154297,1003.739990234375,155.07000732421875
2017-06-26,140.4779510498047,952.27001953125,67.61798858642578,993.97998046875,153.58999633789062
2017-06-27,138.46449279785156,927.3300170898438,66.35246276855469,976.780029296875,150.5800018310547
2017-06-28,140.48757934570312,940.489990234375,66.91813659667969,990.3300170898438,153.24000549316406
2017-06-29,138.41632080078125,917.7899780273438,65.6622085571289,975.9299926757812,151.0399932861328
2017-06-30,138.743896484375,908.72998046875,66.08404541015625,968.0,150.97999572753906
2017-07-03,138.24290466308594,898.7000122070312,65.35541534423828,953.6599731445312,148.42999267578125
2017-07-05,138.81130981445312,911.7100219726562,66.22785186767578,971.4000244140625,150.33999633789062
2017-07-06,137.5011444091797,906.6900024414062,65.73890686035156,965.1400146484375,148.82000732421875
2017-07-07,138.89801025390625,918.5900268554688,66.5921630859375,978.760009765625,151.44000244140625
2017-07-10,139.74575805664062,928.7999877929688,67.0906982421875,996.469970703125,153.5
2017-07-11,140.19854736328125,930.0900268554688,67.10028076171875,994.1300048828125,155.27000427246094
2017-07-12,140.40086364746094,943.8300170898438,68.2123794555664,1006.510009765625,158.89999389648438
2017-07-13,142.3565216064453,947.1599731445312,68.80677032470703,1000.6300048828125,159.25999450683594
2017-07-14,143.5799560546875,955.989990234375,69.77508544921875,1001.8099975585938,159.97000122070312
2017-07-17,144.0808868408203,953.4199829101562,70.32154083251953,1010.0399780273438,159.72999572753906
2017-07-18,144.58187866210938,965.4000244140625,70.27361297607422,1024.449951171875,162.86000061035156
2017-07-19,145.4874267578125,970.8900146484375,70.81049346923828,1026.8699951171875,164.13999938964844
2017-07-20,144.83233642578125,968.1500244140625,71.15563201904297,1028.699951171875,164.52999877929688
2017-07-21,144.76490783691406,972.9199829101562,70.7433853149414,1025.6700439453125,164.42999267578125
2017-07-24,146.51824951171875,980.3400268554688,70.56124114990234,1038.949951171875,166.0
2017-07-25,147.14442443847656,950.7000122070312,71.12686157226562,1039.8699951171875,165.27999877929688
2017-07-26,147.8380584716797,947.7999877929688,70.99264526367188,1052.800048828125,165.61000061035156
2017-07-27,145.04428100585938,934.0900268554688,70.13939666748047,1046.0,170.44000244140625
2017-07-28,144.0231170654297,941.530029296875,70.02434539794922,1020.0399780273438,172.4499969482422
2017-07-31,143.28131103515625,930.5,69.6983871459961,987.780029296875,169.25
2017-08-01,144.55296325683594,930.8300170898438,69.5833511352539,996.1900024414062,169.86000061035156
2017-08-02,151.3832244873047,930.3900146484375,69.27655792236328,995.8900146484375,169.3000030517578
2017-08-03,149.87074279785156,923.6500244140625,69.17109680175781,986.9199829101562,168.58999633789062
2017-08-04,150.6607208251953,927.9600219726562,69.67921447753906,987.5800170898438,169.6199951171875
2017-08-07,152.9920654296875,929.3599853515625,69.41077423095703,992.27001953125,171.97999572753906
2017-08-08,154.2155303955078,926.7899780273438,69.78466796875,989.8400268554688,171.22999572753906
2017-08-09,155.15960693359375,922.9000244140625,69.47787475585938,982.010009765625,171.17999267578125
2017-08-10,150.21749877929688,907.239990234375,68.4616470336914,956.9199829101562,167.39999389648438
2017-08-11,152.30654907226562,914.3900146484375,69.50664520263672,967.989990234375,168.0800018310547
2017-08-14,154.59869384765625,922.6699829101562,70.5516357421875,983.2999877929688,170.75
2017-08-15,156.2911834716797,922.219970703125,70.57091522216797,982.739990234375,171.0
2017-08-16,155.6625213623047,926.9600219726562,70.98535919189453,978.1799926757812,170.0
2017-08-17,152.67405700683594,910.97998046875,69.78058624267578,960.5700073242188,166.91000366210938
2017-08-18,152.32589721679688,910.6699829101562,69.86732482910156,958.469970703125,167.41000366210938
2017-08-21,152.04542541503906,906.6599731445312,69.53963470458984,953.2899780273438,167.77999877929688
2017-08-22,154.53099060058594,924.6900024414062,70.5130844116211,966.9000244140625,169.63999938964844
2017-08-23,154.72439575195312,927.0,70.0890121459961,958.0,168.7100067138672
2017-08-24,154.03773498535156,921.280029296875,70.06009674072266,952.4500122070312,167.74000549316406
2017-08-25,154.6083526611328,915.8900146484375,70.18538665771484,945.260009765625,166.32000732421875
2017-08-28,156.1654510498047,913.8099975585938,70.19503021240234,946.02001953125,167.24000549316406
2017-08-29,157.55816650390625,921.2899780273438,70.40707397460938,954.0599975585938,168.0500030517578
2017-08-30,157.98370361328125,929.5700073242188,71.33233642578125,967.5900268554688,169.9199981689453
2017-08-31,158.6123504638672,939.3300170898438,72.06483459472656,980.5999755859375,171.97000122070312
2017-09-01,158.66070556640625,937.3400268554688,71.26486206054688,978.25,172.02000427246094
2017-09-05,156.75543212890625,928.4500122070312,70.94681549072266,965.27001953125,170.72000122070312
2017-09-06,156.5909881591797,927.8099975585938,70.7444076538086,967.7999877929688,172.08999633789062
2017-09-07,155.96234130859375,935.9500122070312,71.65039825439453,979.469970703125,173.2100067138672
2017-09-08,153.4187774658203,926.5,71.30341339111328,965.9000244140625,170.9499969482422
2017-09-11,156.19448852539062,929.0800170898438,72.0551986694336,977.9600219726562,173.50999450683594
2017-09-12,155.5755157470703,932.0700073242188,71.97808837890625,982.5800170898438,172.9600067138672
2017-09-13,154.40525817871094,935.0900268554688,72.48892211914062,999.5999755859375,173.0500030517578
2017-09-14,153.0802459716797,925.1099853515625,72.06483459472656,992.2100219726562,170.9600067138672
2017-09-15,154.62770080566406,920.2899780273438,72.58529663085938,986.7899780273438,171.63999938964844
2017-09-18,153.4574432373047,915.0,72.44073486328125,974.1900024414062,170.00999450683594
2017-09-19,153.51547241210938,921.8099975585938,72.7105941772461,969.8599853515625,172.52000427246094
2017-09-20,150.94287109375,931.5800170898438,72.22869110107422,973.2100219726562,172.1699981689453
2017-09-21,148.35089111328125,932.4500122070312,71.52509307861328,964.6500244140625,171.11000061035156
2017-09-22,146.90017700195312,928.530029296875,71.71784973144531,955.0999755859375,170.5399932861328
2017-09-25,145.6042022705078,920.969970703125,70.6094741821289,939.7899780273438,162.8699951171875
2017-09-26,148.10911560058594,924.8599853515625,70.6094741821289,938.5999755859375,164.2100067138672
2017-09-27,149.16329956054688,944.489990234375,71.17811584472656,950.8699951171875,167.67999267578125
2017-09-28,148.2445068359375,949.5,71.19739532470703,956.4000244140625,168.72999572753906
2017-09-29,149.05690002441406,959.1099853515625,71.79496765136719,961.3499755859375,170.8699951171875
2017-10-02,148.75711059570312,953.27001953125,71.9106216430664,959.1900024414062,169.47000122070312
2017-10-03,149.4051055908203,957.7899780273438,71.57328033447266,957.0999755859375,169.9600067138672
2017-10-04,148.43795776367188,951.6799926757812,71.98773956298828,965.4500122070312,168.4199981689453
2017-10-05,150.28517150878906,969.9600219726562,73.2214126586914,980.8499755859375,171.24000549316406
2017-10-06,150.19813537597656,978.8900146484375,73.25032806396484,989.5800170898438,172.22999572753906
2017-10-09,150.72039794921875,977.0,73.52984619140625,990.989990234375,172.5
2017-10-10,150.77842712402344,972.5999755859375,73.52984619140625,987.2000122070312,171.58999633789062
2017-10-11,151.4071044921875,989.25,73.65514373779297,995.0,172.74000549316406
2017-10-12,150.8751678466797,987.8300170898438,74.32982635498047,1000.9299926757812,172.5500030517578
